Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain
ICRISAT,2010-04-29,40.4,26.2,76,34.0,10.2,0.0,7.4,10.5,18.8,6.9,17.5084095,78.2723004,42.0
ICRISAT,2010-04-30,38.8,22.9,88,34.0,8.0,5.4,7.7,8.3,17.8,5.8,17.5084095,78.2723004,47.4
ICRISAT,2010-05-01,35.3,21.0,84,45.0,4.6,15.0,2.3,7.0,17.4,4.5,17.5084095,78.2723004,62.4
ICRISAT,2010-05-02,33.9,24.0,70,47.0,5.3,0.0,6.5,4.7,14.3,4.2,17.5084095,78.2723004,62.4
ICRISAT,2010-05-03,36.0,22.0,83,42.0,7.9,0.0,6.4,6.6,16.7,5.2,17.5084095,78.2723004,62.4
ICRISAT,2010-05-04,34.5,22.2,84,38.0,6.1,0.2,2.7,5.5,14.5,4.5,17.5084095,78.2723004,62.6
ICRISAT,2010-05-05,37.2,21.4,64,35.0,6.9,0.0,10.3,8.9,23.2,6.4,17.5084095,78.2723004,62.6
ICRISAT,2010-05-06,38.4,25.2,62,32.0,5.2,0.0,10.9,8.9,23.7,6.3,17.5084095,78.2723004,62.6
ICRISAT,2010-05-07,40.7,26.5,70,21.0,6.8,0.0,10.0,10.9,22.8,7.0,17.5084095,78.2723004,62.6
ICRISAT,2010-05-08,39.9,24.0,70,31.0,11.8,1.2,10.0,10.0,21.2,7.8,17.5084095,78.2723004,63.800000000000004
ICRISAT,2010-05-09,37.8,24.6,62,37.0,4.9,0.2,6.7,8.2,20.9,5.6,17.5084095,78.2723004,64.0
ICRISAT,2010-05-10,40.3,26.6,61,22.0,6.2,0.0,10.9,11.0,24.3,7.0,17.5084095,78.2723004,64.0
ICRISAT,2010-05-11,41.5,27.9,52,23.0,6.4,0.0,9.4,12.1,24.1,7.2,17.5084095,78.2723004,64.0
ICRISAT,2010-05-12,41.8,27.0,59,19.0,5.3,0.0,11.0,12.0,24.4,6.8,17.5084095,78.2723004,64.0
ICRISAT,2010-05-13,42.4,28.5,67,23.0,6.9,0.0,11.0,12.2,24.6,7.5,17.5084095,78.2723004,64.0
ICRISAT,2010-05-14,41.8,27.6,59,30.0,9.4,0.0,9.2,10.5,20.8,7.6,17.5084095,78.2723004,64.0
ICRISAT,2010-05-15,41.9,25.2,68,27.0,9.8,0.0,10.4,13.0,22.8,7.9,17.5084095,78.2723004,64.0
ICRISAT,2010-05-16,41.3,27.2,61,32.0,7.3,0.0,10.0,11.4,23.6,7.2,17.5084095,78.2723004,64.0
ICRISAT,2010-05-17,40.4,26.8,68,31.0,8.3,0.0,8.4,11.4,20.7,6.9,17.5084095,78.2723004,64.0
ICRISAT,2010-05-18,41.8,27.8,69,29.0,8.3,0.0,9.2,11.6,22.5,7.4,17.5084095,78.2723004,64.0
ICRISAT,2010-05-19,41.2,21.2,88,35.0,8.9,13.4,7.5,6.4,19.3,6.6,17.5084095,78.2723004,77.4
ICRISAT,2010-05-20,33.3,25.5,86,54.0,5.3,0.0,0.8,5.5,10.7,3.3,17.5084095,78.2723004,77.4
ICRISAT,2010-05-21,29.8,24.0,83,82.0,5.3,0.0,0.0,2.0,3.6,1.3,17.5084095,78.2723004,77.4
ICRISAT,2010-05-22,31.6,23.4,85,69.0,3.7,0.0,0.6,2.5,7.5,2.2,17.5084095,78.2723004,77.4
ICRISAT,2010-05-23,38.0,21.6,83,43.0,10.3,7.9,9.2,6.0,20.8,6.5,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-24,39.8,27.0,78,48.0,10.6,0.0,9.0,9.0,20.7,6.7,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-25,41.2,28.0,74,31.0,12.3,0.0,10.0,12.0,23.0,8.3,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-26,41.2,27.4,69,30.0,15.6,0.0,9.7,16.0,22.9,9.3,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-27,40.7,27.2,71,34.0,17.3,0.0,11.5,17.0,25.2,9.6,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-28,39.8,27.6,65,35.0,12.6,0.0,11.4,13.8,25.2,8.5,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-29,40.8,27.5,49,20.0,10.2,0.0,11.2,13.4,25.0,8.7,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-30,41.6,28.5,58,24.0,13.0,0.0,11.3,15.2,24.4,9.4,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-05-31,41.2,28.2,54,26.0,11.5,0.0,8.2,14.1,21.5,8.4,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-06-01,40.6,28.2,63,25.0,8.7,0.0,8.2,11.6,22.4,7.5,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-06-02,40.8,26.4,68,24.0,13.5,0.0,8.8,12.0,19.1,8.4,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-06-03,37.8,26.8,70,45.0,11.0,0.0,2.4,10.2,13.7,5.7,17.5084095,78.2723004,85.30000000000001
ICRISAT,2010-06-04,39.4,21.8,65,38.0,9.5,24.8,8.1,12.9,21.5,7.0,17.5084095,78.2723004,110.10000000000001
ICRISAT,2010-06-05,37.6,26.4,65,42.0,10.8,0.0,6.3,9.4,21.6,7.0,17.5084095,78.2723004,110.10000000000001
ICRISAT,2010-06-06,38.0,27.0,70,42.0,12.8,0.0,10.2,12.5,24.6,7.9,17.5084095,78.2723004,110.10000000000001
ICRISAT,2010-06-07,37.2,27.1,72,44.0,12.9,0.0,9.3,11.9,21.5,7.2,17.5084095,78.2723004,110.10000000000001
ICRISAT,2010-06-08,37.7,27.6,65,36.0,13.2,0.0,9.2,13.0,23.1,8.0,17.5084095,78.2723004,110.10000000000001
ICRISAT,2010-06-09,38.2,24.5,82,36.0,12.8,1.8,11.3,12.2,23.3,7.6,17.5084095,78.2723004,111.9
ICRISAT,2010-06-10,33.8,24.4,81,57.0,6.3,2.0,0.4,5.7,10.1,3.4,17.5084095,78.2723004,113.9
ICRISAT,2010-06-11,36.8,23.5,90,40.0,6.9,3.0,5.5,5.8,19.6,5.5,17.5084095,78.2723004,116.9
ICRISAT,2010-06-12,36.0,24.2,88,43.0,6.5,6.2,5.7,5.8,19.2,5.3,17.5084095,78.2723004,123.10000000000001
ICRISAT,2010-06-13,34.8,22.2,95,55.0,9.0,10.8,7.0,6.0,17.6,4.9,17.5084095,78.2723004,133.9
ICRISAT,2010-06-14,31.7,24.6,84,63.0,9.5,0.0,1.6,4.1,15.1,4.2,17.5084095,78.2723004,133.9
ICRISAT,2010-06-15,30.8,23.4,85,79.0,11.3,4.4,1.8,3.4,10.9,3.1,17.5084095,78.2723004,138.3
ICRISAT,2010-06-16,33.4,23.8,85,53.0,14.9,0.2,6.2,6.0,15.2,5.3,17.5084095,78.2723004,138.5
ICRISAT,2010-06-17,33.0,24.2,81,54.0,18.6,0.0,6.2,8.9,18.3,6.1,17.5084095,78.2723004,138.5
ICRISAT,2010-06-18,33.3,23.5,87,48.0,15.0,4.0,6.9,5.0,19.0,6.0,17.5084095,78.2723004,142.5
ICRISAT,2010-06-19,34.2,22.3,93,51.0,9.6,62.0,2.3,6.8,14.7,4.6,17.5084095,78.2723004,204.5
ICRISAT,2010-06-20,31.0,23.0,97,63.0,8.2,17.4,2.8,4.8,14.8,3.8,17.5084095,78.2723004,221.9
ICRISAT,2010-06-21,29.3,23.5,90,73.0,8.2,3.2,0.4,2.2,13.0,3.3,17.5084095,78.2723004,225.1
ICRISAT,2010-06-22,30.4,24.5,85,73.0,10.6,0.0,1.9,5.3,15.5,4.0,17.5084095,78.2723004,225.1
ICRISAT,2010-06-23,33.3,24.0,87,56.0,11.8,0.0,5.1,5.4,17.3,5.1,17.5084095,78.2723004,225.1
ICRISAT,2010-06-24,32.2,24.0,87,58.0,11.3,0.0,5.5,7.0,15.4,4.6,17.5084095,78.2723004,225.1
ICRISAT,2010-06-25,30.7,23.5,85,61.0,12.0,0.0,0.3,3.8,10.2,3.7,17.5084095,78.2723004,225.1
ICRISAT,2010-06-26,33.7,23.5,85,54.0,11.4,0.0,5.7,6.4,16.6,5.1,17.5084095,78.2723004,225.1
ICRISAT,2010-06-27,33.7,24.8,80,49.0,9.1,0.0,6.9,7.1,18.5,5.3,17.5084095,78.2723004,225.1
ICRISAT,2010-06-28,34.8,24.6,80,50.0,11.7,0.0,8.9,8.0,20.0,6.0,17.5084095,78.2723004,225.1
ICRISAT,2010-06-29,36.2,25.2,77,49.0,10.0,0.0,11.3,10.1,23.1,6.5,17.5084095,78.2723004,225.1
ICRISAT,2010-06-30,34.4,25.0,81,55.0,9.0,0.0,5.9,7.0,19.3,5.4,17.5084095,78.2723004,225.1
ICRISAT,2010-07-01,34.5,21.5,97,51.0,9.2,4.8,5.0,4.8,13.8,4.4,17.5084095,78.2723004,229.9
ICRISAT,2010-07-02,30.8,21.9,95,77.0,11.3,52.8,1.1,4.8,12.3,3.2,17.5084095,78.2723004,282.7
ICRISAT,2010-07-03,26.4,22.9,91,92.0,13.6,0.4,0.7,4.1,8.7,2.1,17.5084095,78.2723004,283.09999999999997
ICRISAT,2010-07-04,27.2,22.0,90,84.0,11.0,0.2,0.0,1.5,8.9,2.4,17.5084095,78.2723004,283.29999999999995
ICRISAT,2010-07-05,31.8,23.0,89,60.0,10.9,0.8,10.1,6.2,20.8,5.2,17.5084095,78.2723004,284.09999999999997
ICRISAT,2010-07-06,32.8,22.1,97,63.0,11.0,27.8,8.8,6.2,19.1,4.8,17.5084095,78.2723004,311.9
ICRISAT,2010-07-07,28.3,22.0,98,86.0,8.2,42.0,0.1,3.5,12.2,2.6,17.5084095,78.2723004,353.9
ICRISAT,2010-07-08,28.2,21.5,98,78.0,8.0,19.6,0.8,3.9,11.2,2.7,17.5084095,78.2723004,373.5
ICRISAT,2010-07-09,26.8,23.0,92,86.0,7.6,1.1,0.1,1.3,11.1,2.5,17.5084095,78.2723004,374.6
ICRISAT,2010-07-10,30.8,22.6,90,66.0,7.7,0.0,5.1,5.1,19.5,4.5,17.5084095,78.2723004,374.6
ICRISAT,2010-07-11,32.5,21.6,98,59.0,8.7,13.4,10.3,6.4,19.2,4.7,17.5084095,78.2723004,388.0
ICRISAT,2010-07-12,28.6,22.8,98,75.0,6.6,9.0,0.0,2.7,9.9,2.5,17.5084095,78.2723004,397.0
ICRISAT,2010-07-13,28.8,23.5,82,70.0,7.8,0.0,0.1,2.9,11.1,3.2,17.5084095,78.2723004,397.0
ICRISAT,2010-07-14,31.7,24.0,81,51.0,10.0,0.0,10.0,6.6,21.6,5.6,17.5084095,78.2723004,397.0
ICRISAT,2010-07-15,31.0,24.0,87,63.0,10.2,0.0,9.0,6.0,20.1,4.9,17.5084095,78.2723004,397.0
ICRISAT,2010-07-16,31.3,22.5,95,60.0,8.6,8.4,4.4,4.4,17.8,4.4,17.5084095,78.2723004,405.4
ICRISAT,2010-07-17,28.6,23.8,92,89.0,7.3,1.9,1.0,3.4,11.7,2.6,17.5084095,78.2723004,407.29999999999995
ICRISAT,2010-07-18,28.7,22.6,90,80.0,8.1,0.4,2.6,2.6,11.2,2.8,17.5084095,78.2723004,407.69999999999993
ICRISAT,2010-07-19,29.2,23.0,90,68.0,7.9,0.0,5.6,4.0,14.2,3.6,17.5084095,78.2723004,407.69999999999993
ICRISAT,2010-07-20,30.2,24.0,90,66.0,7.6,0.0,4.2,2.5,12.9,3.5,17.5084095,78.2723004,407.69999999999993
ICRISAT,2010-07-21,31.9,23.0,92,61.0,11.8,5.0,6.9,5.8,17.9,4.7,17.5084095,78.2723004,412.69999999999993
ICRISAT,2010-07-22,28.6,22.5,93,75.0,11.3,10.8,1.5,3.6,11.4,3.0,17.5084095,78.2723004,423.49999999999994
ICRISAT,2010-07-23,28.6,23.2,90,71.0,12.2,0.3,1.1,2.9,12.1,3.4,17.5084095,78.2723004,423.79999999999995
ICRISAT,2010-07-24,31.0,22.5,92,66.0,11.8,31.6,2.1,4.6,14.0,3.9,17.5084095,78.2723004,455.4
ICRISAT,2010-07-25,27.2,22.0,95,83.0,13.1,8.0,0.0,2.2,6.0,1.8,17.5084095,78.2723004,463.4
ICRISAT,2010-07-26,24.4,22.0,90,92.0,15.9,7.4,0.0,1.0,6.0,1.6,17.5084095,78.2723004,470.79999999999995
ICRISAT,2010-07-27,28.2,23.4,88,74.0,14.9,0.0,1.5,4.3,16.3,4.0,17.5084095,78.2723004,470.79999999999995
ICRISAT,2010-07-28,27.7,23.0,93,73.0,10.9,0.5,0.1,2.7,11.4,3.0,17.5084095,78.2723004,471.29999999999995
ICRISAT,2010-07-29,29.2,21.5,95,98.0,9.1,21.8,0.2,3.2,10.8,2.2,17.5084095,78.2723004,493.09999999999997
ICRISAT,2010-07-30,25.0,21.7,93,95.0,9.5,3.6,0.0,1.7,5.5,1.3,17.5084095,78.2723004,496.7
ICRISAT,2010-07-31,27.6,22.0,90,79.0,11.4,3.2,0.3,2.8,12.3,3.0,17.5084095,78.2723004,499.9
ICRISAT,2010-08-01,29.3,22.5,88,71.0,12.5,0.0,7.3,3.9,15.0,3.9,17.5084095,78.2723004,499.9
ICRISAT,2010-08-02,30.2,22.0,88,67.0,12.8,0.0,6.7,5.0,17.3,4.4,17.5084095,78.2723004,499.9
ICRISAT,2010-08-03,30.0,22.5,87,64.0,13.0,0.0,6.9,5.4,17.7,4.6,17.5084095,78.2723004,499.9
ICRISAT,2010-08-04,28.7,22.4,90,70.0,13.3,8.8,1.2,3.2,14.5,3.8,17.5084095,78.2723004,508.7
ICRISAT,2010-08-05,29.4,22.0,90,66.0,9.4,0.0,4.0,5.0,17.4,4.1,17.5084095,78.2723004,508.7
ICRISAT,2010-08-06,28.2,21.0,97,70.0,8.7,20.0,0.0,1.7,9.8,2.7,17.5084095,78.2723004,528.7
ICRISAT,2010-08-07,23.6,20.5,93,95.0,11.8,9.6,0.0,2.7,4.8,1.1,17.5084095,78.2723004,538.3000000000001
ICRISAT,2010-08-08,28.6,21.5,88,65.0,7.8,0.0,5.3,4.0,17.6,4.1,17.5084095,78.2723004,538.3000000000001
ICRISAT,2010-08-09,31.0,22.0,87,60.0,7.6,0.2,9.4,4.7,21.8,5.0,17.5084095,78.2723004,538.5000000000001
ICRISAT,2010-08-10,30.7,21.6,91,60.0,6.9,0.0,11.0,5.2,20.6,4.7,17.5084095,78.2723004,538.5000000000001
ICRISAT,2010-08-11,31.2,23.0,93,62.0,6.7,0.0,10.2,4.8,21.6,4.8,17.5084095,78.2723004,538.5000000000001
ICRISAT,2010-08-12,29.5,23.8,95,73.0,4.5,11.0,3.6,2.2,11.3,2.8,17.5084095,78.2723004,549.5000000000001
ICRISAT,2010-08-13,30.0,23.2,95,97.0,5.6,4.3,3.5,2.9,15.7,3.2,17.5084095,78.2723004,553.8000000000001
ICRISAT,2010-08-14,30.0,22.2,97,77.0,5.7,38.2,0.6,3.8,11.5,2.8,17.5084095,78.2723004,592.0000000000001
ICRISAT,2010-08-15,29.6,23.5,98,73.0,3.8,17.1,2.3,4.5,12.7,2.9,17.5084095,78.2723004,609.1000000000001
ICRISAT,2010-08-16,30.7,22.8,97,70.0,3.9,39.2,2.0,4.8,16.2,3.6,17.5084095,78.2723004,648.3000000000002
ICRISAT,2010-08-17,32.2,23.0,98,62.0,3.9,26.0,7.4,3.4,20.5,4.5,17.5084095,78.2723004,674.3000000000002
ICRISAT,2010-08-18,31.1,20.6,97,68.0,4.3,51.0,5.6,4.2,16.9,3.7,17.5084095,78.2723004,725.3000000000002
ICRISAT,2010-08-19,30.2,22.8,95,71.0,7.3,19.0,4.0,2.9,15.8,3.7,17.5084095,78.2723004,744.3000000000002
ICRISAT,2010-08-20,30.0,21.3,98,73.0,5.0,90.7,5.0,3.0,16.6,3.6,17.5084095,78.2723004,835.0000000000002
ICRISAT,2010-08-21,28.8,23.4,98,76.0,4.1,0.2,3.7,2.2,16.9,3.6,17.5084095,78.2723004,835.2000000000003
ICRISAT,2010-08-22,31.4,22.4,97,62.0,4.6,13.0,9.5,4.0,21.9,4.7,17.5084095,78.2723004,848.2000000000003
ICRISAT,2010-08-23,31.3,23.8,95,67.0,4.5,0.0,9.3,3.6,21.9,4.7,17.5084095,78.2723004,848.2000000000003
ICRISAT,2010-08-24,31.0,22.4,98,63.0,6.7,5.9,8.6,3.4,19.9,4.4,17.5084095,78.2723004,854.1000000000003
ICRISAT,2010-08-25,31.2,22.0,97,67.0,5.8,8.8,7.4,4.5,22.4,4.7,17.5084095,78.2723004,862.9000000000002
ICRISAT,2010-08-26,31.7,22.5,98,61.0,5.3,43.2,7.7,4.4,19.3,4.3,17.5084095,78.2723004,906.1000000000003
ICRISAT,2010-08-27,28.3,22.6,93,77.0,3.9,12.4,0.4,2.2,10.4,2.5,17.5084095,78.2723004,918.5000000000002
ICRISAT,2010-08-28,29.4,23.0,95,67.0,5.1,0.0,4.1,1.6,15.7,3.6,17.5084095,78.2723004,918.5000000000002
ICRISAT,2010-08-29,28.8,23.0,92,78.0,7.1,6.0,0.8,2.8,11.7,2.8,17.5084095,78.2723004,924.5000000000002
ICRISAT,2010-08-30,27.4,22.4,95,95.0,10.1,6.3,0.0,1.5,8.5,1.8,17.5084095,78.2723004,930.8000000000002
ICRISAT,2010-08-31,23.8,22.2,91,91.0,10.4,4.0,0.0,0.5,5.9,1.5,17.5084095,78.2723004,934.8000000000002
ICRISAT,2010-09-01,26.5,22.5,91,75.0,12.6,0.0,0.0,3.6,10.7,2.9,17.5084095,78.2723004,934.8000000000002
ICRISAT,2010-09-02,30.2,22.4,93,66.0,10.3,2.0,4.8,4.1,16.6,4.1,17.5084095,78.2723004,936.8000000000002
ICRISAT,2010-09-03,30.0,23.2,87,70.0,9.3,0.0,6.8,4.9,17.9,4.2,17.5084095,78.2723004,936.8000000000002
ICRISAT,2010-09-04,29.3,21.5,96,65.0,10.6,14.6,3.0,4.4,16.8,4.0,17.5084095,78.2723004,951.4000000000002
ICRISAT,2010-09-05,26.0,22.0,97,81.0,10.3,7.3,0.0,2.3,8.6,2.2,17.5084095,78.2723004,958.7000000000002
ICRISAT,2010-09-06,27.0,22.4,97,81.0,11.6,0.6,0.5,2.0,9.2,2.3,17.5084095,78.2723004,959.3000000000002
ICRISAT,2010-09-07,27.6,22.4,97,93.0,11.2,18.2,0.6,2.3,12.4,2.4,17.5084095,78.2723004,977.5000000000002
ICRISAT,2010-09-08,27.2,22.4,97,78.0,9.6,1.4,0.0,2.1,8.6,2.3,17.5084095,78.2723004,978.9000000000002
ICRISAT,2010-09-09,27.8,22.0,95,76.0,9.6,14.0,0.0,2.2,11.1,2.8,17.5084095,78.2723004,992.9000000000002
ICRISAT,2010-09-10,28.3,21.5,93,95.0,7.3,3.2,3.1,2.1,12.9,2.6,17.5084095,78.2723004,996.1000000000003
ICRISAT,2010-09-11,29.9,22.4,91,69.0,5.5,0.0,7.3,4.2,18.1,3.9,17.5084095,78.2723004,996.1000000000003
ICRISAT,2010-09-12,30.6,22.3,91,63.0,4.8,0.0,10.2,4.5,21.7,4.6,17.5084095,78.2723004,996.1000000000003
ICRISAT,2010-09-13,30.3,24.2,92,63.0,5.2,0.0,9.5,5.1,23.0,4.9,17.5084095,78.2723004,996.1000000000003
ICRISAT,2010-09-14,31.2,22.7,91,63.0,4.7,0.2,4.4,4.0,14.4,3.5,17.5084095,78.2723004,996.3000000000003
ICRISAT,2010-09-15,29.2,22.7,97,89.0,3.4,7.1,0.8,2.1,9.2,2.1,17.5084095,78.2723004,1003.4000000000003
ICRISAT,2010-09-16,29.8,22.0,97,69.0,5.6,9.0,4.0,2.9,15.8,3.5,17.5084095,78.2723004,1012.4000000000003
ICRISAT,2010-09-17,29.0,21.0,96,73.0,7.5,11.5,2.1,2.7,12.4,3.0,17.5084095,78.2723004,1023.9000000000003
ICRISAT,2010-09-18,27.7,21.5,98,81.0,4.4,5.3,0.1,0.9,9.8,2.2,17.5084095,78.2723004,1029.2000000000003
ICRISAT,2010-09-19,29.3,22.0,93,79.0,6.1,0.0,2.5,2.4,14.2,3.1,17.5084095,78.2723004,1029.2000000000003
ICRISAT,2010-09-20,31.2,22.4,93,64.0,4.5,0.0,9.1,4.0,20.7,4.4,17.5084095,78.2723004,1029.2000000000003
ICRISAT,2010-09-21,31.4,23.0,97,63.0,3.9,0.0,8.1,3.8,20.4,4.3,17.5084095,78.2723004,1029.2000000000003
ICRISAT,2010-09-22,32.2,23.6,92,56.0,3.3,0.0,6.9,4.3,18.9,4.2,17.5084095,78.2723004,1029.2000000000003
ICRISAT,2010-09-23,32.3,21.0,98,56.0,3.7,18.0,6.3,4.8,16.0,3.7,17.5084095,78.2723004,1047.2000000000003
ICRISAT,2010-09-24,30.7,21.5,95,66.0,3.9,13.4,5.4,4.1,15.4,3.4,17.5084095,78.2723004,1060.6000000000004
ICRISAT,2010-09-25,29.9,21.2,98,93.0,2.6,0.6,3.7,1.9,10.0,2.2,17.5084095,78.2723004,1061.2000000000003
ICRISAT,2010-09-26,30.3,22.5,95,66.0,3.7,0.0,5.2,3.6,16.7,3.6,17.5084095,78.2723004,1061.2000000000003
ICRISAT,2010-09-27,31.2,22.4,90,66.0,4.4,3.0,6.7,3.0,14.7,3.4,17.5084095,78.2723004,1064.2000000000003
ICRISAT,2010-09-28,30.8,22.5,88,60.0,7.0,0.0,9.6,5.6,20.7,4.6,17.5084095,78.2723004,1064.2000000000003
ICRISAT,2010-09-29,30.7,23.6,92,62.0,5.9,0.0,9.1,3.3,18.1,4.1,17.5084095,78.2723004,1064.2000000000003
ICRISAT,2010-09-30,31.4,21.5,97,85.0,4.0,2.8,6.1,3.2,15.7,3.3,17.5084095,78.2723004,1067.0000000000002
ICRISAT,2010-10-01,30.3,19.4,89,49.0,1.9,0.0,8.6,4.1,21.0,4.0,17.5084095,78.2723004,1067.0000000000002
ICRISAT,2010-10-02,30.0,22.5,95,54.0,4.1,1.4,9.6,2.9,20.1,4.2,17.5084095,78.2723004,1068.4000000000003
ICRISAT,2010-10-03,29.4,22.5,92,65.0,3.0,0.0,4.1,2.4,13.5,3.0,17.5084095,78.2723004,1068.4000000000003
ICRISAT,2010-10-04,30.2,22.2,95,63.0,4.3,0.0,7.3,3.2,16.8,3.6,17.5084095,78.2723004,1068.4000000000003
ICRISAT,2010-10-05,30.3,22.0,98,76.0,3.0,0.2,7.7,2.7,14.8,3.1,17.5084095,78.2723004,1068.6000000000004
ICRISAT,2010-10-06,30.8,22.4,98,65.0,2.8,2.6,5.2,2.5,15.9,3.4,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-07,30.0,21.2,95,66.0,5.1,0.0,3.5,3.0,15.0,3.3,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-08,31.0,21.2,96,60.0,5.8,0.0,6.7,3.9,18.8,4.1,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-09,30.0,21.2,95,63.0,4.2,0.0,6.0,2.9,16.4,3.5,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-10,31.8,19.8,88,40.0,3.2,0.0,8.1,4.0,20.0,4.2,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-11,31.8,19.8,93,44.0,3.7,0.0,8.0,4.1,19.2,4.1,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-12,31.2,20.0,96,56.0,5.0,0.0,8.5,4.8,19.3,4.1,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-13,31.8,18.7,93,48.0,3.0,0.0,9.2,4.6,18.9,3.9,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-14,32.2,18.5,96,34.0,2.2,0.0,9.3,5.1,21.1,4.1,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-15,31.8,18.9,89,39.0,5.1,0.0,9.7,4.8,20.2,4.5,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-16,31.1,21.8,81,45.0,8.5,0.0,4.1,4.9,15.8,4.5,17.5084095,78.2723004,1071.2000000000003
ICRISAT,2010-10-17,24.8,20.5,98,87.0,9.7,14.0,0.0,1.0,5.9,1.4,17.5084095,78.2723004,1085.2000000000003
ICRISAT,2010-10-18,23.8,22.0,98,95.0,7.6,3.8,0.0,0.5,3.9,0.8,17.5084095,78.2723004,1089.0000000000002
ICRISAT,2010-10-19,25.8,22.6,95,89.0,7.5,0.2,0.3,1.0,6.6,1.6,17.5084095,78.2723004,1089.2000000000003
ICRISAT,2010-10-20,29.6,21.4,95,65.0,5.3,0.0,4.6,2.6,15.1,3.3,17.5084095,78.2723004,1089.2000000000003
ICRISAT,2010-10-21,29.2,21.9,97,68.0,4.3,22.0,4.4,2.4,9.9,2.4,17.5084095,78.2723004,1111.2000000000003
ICRISAT,2010-10-22,31.7,22.1,98,58.0,4.3,0.0,10.2,3.6,18.2,3.9,17.5084095,78.2723004,1111.2000000000003
ICRISAT,2010-10-23,29.8,22.0,95,72.0,5.5,0.0,5.6,2.6,14.7,3.2,17.5084095,78.2723004,1111.2000000000003
ICRISAT,2010-10-24,29.6,22.0,98,67.0,4.2,22.8,4.7,3.6,12.9,2.9,17.5084095,78.2723004,1134.0000000000002
ICRISAT,2010-10-25,28.8,19.8,98,69.0,2.3,0.1,4.0,2.6,14.9,2.9,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-26,30.0,19.5,98,59.0,2.7,0.0,9.1,3.5,17.9,3.5,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-27,30.6,18.4,84,43.0,2.6,0.0,9.5,4.2,20.1,3.8,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-28,30.7,15.0,98,29.0,3.0,0.0,9.8,6.0,20.1,3.8,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-29,30.1,14.2,96,28.0,2.9,0.0,9.8,4.6,20.3,3.7,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-30,28.7,21.0,91,42.0,3.8,0.0,4.2,2.3,14.1,3.2,17.5084095,78.2723004,1134.1000000000001
ICRISAT,2010-10-31,28.6,20.0,95,64.0,2.5,41.8,0.2,2.6,7.4,1.9,17.5084095,78.2723004,1175.9
ICRISAT,2010-11-01,25.2,19.8,96,79.0,4.8,0.3,0.2,1.1,7.8,1.8,17.5084095,78.2723004,1176.2
ICRISAT,2010-11-02,23.6,20.2,93,83.0,2.6,0.0,0.0,1.3,6.1,1.4,17.5084095,78.2723004,1176.2
ICRISAT,2010-11-03,25.7,21.8,96,90.0,5.4,1.8,0.7,1.5,8.5,1.8,17.5084095,78.2723004,1178.0
ICRISAT,2010-11-04,27.3,20.6,96,72.0,7.4,0.2,1.0,1.3,9.7,2.4,17.5084095,78.2723004,1178.2
ICRISAT,2010-11-05,29.4,20.3,98,61.0,4.4,0.0,6.7,3.1,15.8,3.3,17.5084095,78.2723004,1178.2
ICRISAT,2010-11-06,28.0,17.3,98,83.0,2.5,3.6,3.5,1.8,9.7,2.0,17.5084095,78.2723004,1181.8
ICRISAT,2010-11-07,27.0,16.0,94,44.0,2.5,0.0,3.2,2.5,13.3,2.6,17.5084095,78.2723004,1181.8
ICRISAT,2010-11-08,27.3,21.4,95,64.0,5.1,1.4,1.4,1.9,10.3,2.5,17.5084095,78.2723004,1183.2
ICRISAT,2010-11-09,25.6,21.8,93,92.0,14.7,6.3,1.5,1.9,9.1,1.9,17.5084095,78.2723004,1189.5
ICRISAT,2010-11-10,29.0,21.8,95,70.0,10.0,1.0,7.2,3.2,14.4,3.3,17.5084095,78.2723004,1190.5
ICRISAT,2010-11-11,29.6,20.0,93,65.0,4.3,0.0,7.7,3.0,16.7,3.3,17.5084095,78.2723004,1190.5
